Season,DayNum,WTeamID,LTeamID,WScore,LScore
2014,1,30,31,63,61
2014,1,302,509,84,71
2014,1,31,30,63,61
2014,1,170,908,53,50
2014,1,1,560,71,62
2014,1,908,170,53,50
2014,1,102,109,84,53
2014,1,27,126,85,78
2014,1,124,111,74,70
2014,1,47,322,75,63
2014,1,183,82,67,62
2014,1,636,229,94,90
2014,1,181,280,78,69
2014,1,111,124,74,70
2014,1,61,311,74,61
2014,1,229,636,94,90
2014,1,36,55,58,54
2014,1,55,36,58,54
2014,1,17,750,86,78
2014,1,126,27,85,78
2014,1,130,529,83,71
2014,1,186,623,72,46
2014,1,311,61,74,61
2014,1,322,47,75,63
2014,1,750,17,86,78
2014,1,420,38,81,80
2014,1,280,181,78,69
2014,1,38,420,81,80
2014,1,529,130,83,71
2014,1,104,610,64,47
2014,1,82,183,67,62
2014,1,40,331,55,48
2014,1,384,1026,77,55
2014,1,715,112,89,88
2014,1,331,40,55,48
2014,1,623,186,72,46
2014,1,610,104,64,47
2014,1,112,715,89,88
2014,1,109,102,84,53
2014,1,1026,384,77,55
2014,1,16,735,82,54
2014,1,63,362,110,80
2014,1,43,551,82,57
2014,1,39,486,84,71
2014,1,71,49,82,72
2014,1,432,44,70,60
2014,1,114,284,72,67
2014,1,450,23,76,71
2014,1,486,39,84,71
2014,1,23,450,76,71
2014,1,2,24,76,70
2014,1,565,64,74,69
2014,1,1062,439,78,74
2014,1,259,509,91,54
2014,1,49,71,82,72
2014,1,828,54,69,63
2014,1,29,5,72,62
2014,1,24,2,76,70
2014,1,151,11,73,64
2014,1,641,59,83,81
2014,1,439,1062,78,74
2014,1,64,565,74,69
2014,1,11,151,73,64
2014,1,74,469,65,54
2014,1,794,916,81,65
2014,1,284,114,72,67
2014,1,362,63,110,80
2014,1,3,784,77,65
2014,1,54,828,69,63
2014,1,75,120,63,59
2014,1,325,18,59,56
2014,1,5,29,72,62
2014,1,44,432,70,60
2014,1,120,75,63,59
2014,1,15,687,66,54
2014,1,46,34,66,45
2014,1,98,14,57,56
2014,1,14,98,57,56
2014,1,59,641,83,81
2014,1,784,3,77,65
2014,1,916,794,81,65
2014,1,551,43,82,57
2014,1,469,74,65,54
2014,1,18,325,59,56
2014,1,735,16,82,54
2014,1,509,259,91,54
2014,1,65,799,59,50
2014,1,687,15,66,54
2014,1,85,797,60,53
2014,1,797,85,60,53
2014,1,583,177,54,48
2014,1,799,65,59,50
2014,1,34,46,66,45
2014,1,177,583,54,48
2014,1,255,37,97,84
2014,1,83,28,83,72
2014,1,37,255,97,84
2014,1,35,513,86,76
2014,1,13,70,91,82
2014,1,28,83,83,72
2014,1,70,13,91,82
2014,1,513,35,86,76
2014,1,713,802,74,72
2014,1,121,304,91,83
2014,1,144,584,86,77
2014,1,7,1,77,70
2014,1,224,634,59,32
2014,1,410,165,79,68
2014,1,1,7,77,70
2014,1,10,6,79,68
2014,1,9,620,87,86
2014,1,802,713,74,72
2014,1,480,56,62,44
2014,1,304,121,91,83
2014,1,166,855,81,57
2014,1,584,144,86,77
2014,1,165,410,79,68
2014,1,245,356,89,71
2014,1,620,9,87,86
2014,1,356,245,89,71
2014,1,96,992,68,66
2014,1,6,10,79,68
2014,1,141,204,61,51
2014,1,481,571,55,53
2014,1,48,373,59,57
2014,1,25,405,66,59
2014,1,571,481,55,53
2014,1,992,96,68,66
2014,1,855,166,81,57
2014,1,155,73,56,50
2014,1,112,384,69,64
2014,1,1058,1145,68,66
2014,1,373,48,59,57
2014,1,73,155,56,50
2014,1,106,8,57,51
2014,1,204,141,61,51
2014,1,8,106,57,51
2014,1,384,112,69,64
2014,1,56,480,62,44
2014,1,1145,1058,68,66
2014,1,405,25,66,59
2014,1,634,224,59,32
2014,1,750,181,104,83
2014,1,60,97,86,63
2014,1,434,337,74,57
2014,1,208,86,96,87
2014,1,222,52,91,51
2014,1,452,168,86,83
2014,1,314,536,70,58
2014,1,86,208,96,87
2014,1,243,713,75,62
2014,1,168,452,86,83
2014,1,181,750,104,83
2014,1,673,162,73,57
2014,1,3,1127,62,60
2014,1,1127,3,62,60
2014,1,713,243,75,62
2014,1,162,673,73,57
2014,1,97,60,86,63
2014,1,337,434,74,57
2014,1,41,130,58,54
2014,1,536,314,70,58
2014,1,130,41,58,54
2014,1,52,222,91,51
2014,1,49,31,93,81
2014,1,5,43,92,86
2014,1,322,420,88,73
2014,1,102,44,84,80
2014,1,735,14,69,64
2014,1,331,63,83,58
2014,1,29,687,97,67
2014,1,44,102,84,80
2014,1,26,55,83,78
2014,1,61,42,76,74
2014,1,398,12,86,56
2014,1,186,40,84,65
2014,1,39,54,81,48
2014,1,32,1016,77,72
2014,1,1062,48,81,69
2014,1,31,49,93,81
2014,1,452,60,79,73
2014,1,55,26,83,78
2014,1,144,461,71,55
2014,1,36,71,69,56
2014,1,497,862,90,81
2014,1,7,47,77,59
2014,1,58,560,71,54
2014,1,673,117,68,63
2014,1,565,126,78,76
2014,1,43,5,92,86
2014,1,18,75,61,60
2014,1,117,673,68,63
2014,1,42,61,76,74
2014,1,109,513,66,63
2014,1,513,109,66,63
2014,1,641,11,76,72
2014,1,46,106,69,61
2014,1,16,98,72,45
2014,1,469,324,83,75
2014,1,217,38,91,90
2014,1,183,610,62,51
2014,1,623,34,74,62
2014,1,894,21,69,60
2014,1,3,208,80,79
2014,1,73,278,86,67
2014,1,208,3,80,79
2014,1,405,521,82,78
2014,1,114,155,60,48
2014,1,14,735,69,64
2014,1,828,255,70,66
2014,1,38,217,91,90
2014,1,70,10,82,75
2014,1,324,469,83,75
2014,1,40,186,84,65
2014,1,11,641,76,72
2014,1,75,18,61,60
2014,1,584,56,81,77
2014,1,6,13,73,55
2014,1,27,64,64,57
2014,1,311,90,85,81
2014,1,354,28,88,82
2014,1,518,4,73,55
2014,1,71,36,69,56
2014,1,51,1030,77,54
2014,1,420,322,88,73
2014,1,60,452,79,73
2014,1,90,311,85,81
2014,1,56,584,81,77
2014,1,255,828,70,66
2014,1,482,342,67,64
2014,1,434,586,73,66
2014,1,551,15,59,53
2014,1,120,325,66,65
2014,1,28,354,88,82
2014,1,126,565,78,76
2014,1,278,73,86,67
2014,1,440,219,72,58
2014,1,862,497,90,81
2014,1,325,120,66,65
2014,1,47,7,77,59
2014,1,1016,32,77,72
2014,1,37,486,67,58
2014,1,521,405,82,78
2014,1,10,70,82,75
2014,1,854,125,69,42
2014,1,19,9,78,73
2014,1,65,583,57,46
2014,1,362,8,65,62
2014,1,480,619,74,46
2014,1,8,362,65,62
2014,1,106,46,69,61
2014,1,48,1062,81,69
2014,1,9,19,78,73
2014,1,583,65,57,46
2014,1,15,551,59,53
2014,1,52,698,69,65
2014,1,687,29,97,67
2014,1,167,151,51,48
2014,1,610,183,62,51
2014,1,34,623,74,62
2014,1,219,440,72,58
2014,1,21,894,69,60
2014,1,64,27,64,57
2014,1,698,52,69,65
2014,1,17,280,66,65
2014,1,63,331,83,58
2014,1,486,37,67,58
2014,1,54,39,81,48
2014,1,280,17,66,65
2014,1,461,144,71,55
2014,1,619,480,74,46
2014,1,586,434,73,66
2014,1,151,167,51,48
2014,1,12,398,86,56
2014,1,560,58,71,54
2014,1,155,114,60,48
2014,1,13,6,73,55
2014,1,98,16,72,45
2014,1,4,518,73,55
2014,1,342,482,67,64
2014,1,1030,51,77,54
2014,1,125,854,69,42
2014,1,266,243,83,69
2014,1,100,224,81,63
2014,1,104,269,75,69
2014,1,82,111,74,58
2014,1,35,92,69,67
2014,1,432,2,77,68
2014,1,2,432,77,68
2014,1,454,497,87,74
2014,1,269,104,75,69
2014,1,243,266,83,69
2014,1,437,384,68,60
2014,1,373,23,71,63
2014,1,398,139,67,58
2014,1,556,854,69,64
2014,1,459,3,76,61
2014,1,634,24,74,65
2014,1,92,35,69,67
2014,1,854,556,69,64
2014,1,111,82,74,58
2014,1,24,634,74,65
2014,1,224,100,81,63
2014,1,497,454,87,74
2014,1,3,459,76,61
2014,1,23,373,71,63
2014,1,439,284,64,62
2014,1,384,437,68,60
2014,1,284,439,64,62
2014,1,139,398,67,58
2014,1,378,440,71,68
2014,1,57,894,79,77
2014,1,45,22,70,54
2014,1,894,57,79,77
2014,1,440,378,71,68
2014,1,22,45,70,54
2014,1,32,85,88,71
2014,1,434,673,69,63
2014,1,45,57,75,64
2014,1,698,222,70,65
2014,1,222,698,70,65
2014,1,712,997,63,59
2014,1,57,45,75,64
2014,1,673,434,69,63
2014,1,85,32,88,71
2014,1,997,712,63,59
2014,1,992,356,53,47
2014,1,356,992,53,47
2014,1,27,565,88,74
2014,1,90,551,80,62
2014,1,565,27,88,74
2014,1,61,687,76,68
2014,1,34,8,82,68
2014,1,18,6,74,63
2014,1,71,30,81,69
2014,1,6,18,74,63
2014,1,623,735,74,56
2014,1,687,61,76,68
2014,1,36,610,57,53
2014,1,551,90,80,62
2014,1,158,712,73,58
2014,1,30,71,81,69
2014,1,610,36,57,53
2014,1,324,74,73,69
2014,1,124,183,73,70
2014,1,74,324,73,69
2014,1,750,17,94,90
2014,1,17,750,94,90
2014,1,75,70,67,61
2014,1,8,34,82,68
2014,1,70,75,67,61
2014,1,28,1046,66,62
2014,1,183,124,73,70
2014,1,828,280,72,68
2014,1,65,259,55,36
2014,1,10,325,59,56
2014,1,712,158,73,58
2014,1,735,623,74,56
2014,1,325,10,59,56
2014,1,482,1058,79,54
2014,1,560,58,51,50
2014,1,1046,28,66,62
2014,1,280,828,72,68
2014,1,58,560,51,50
2014,1,1058,482,79,54
2014,1,259,65,55,36
2014,1,278,373,82,72
2014,1,311,42,91,85
2014,1,61,29,78,73
2014,1,64,75,71,39
2014,1,26,71,84,55
2014,1,130,161,83,77
2014,1,98,14,91,83
2014,1,161,130,83,77
2014,1,373,278,82,72
2014,1,18,126,79,58
2014,1,167,588,93,77
2014,1,461,144,69,38
2014,1,42,311,91,85
2014,1,13,27,82,63
2014,1,106,331,68,56
2014,1,151,74,73,39
2014,1,420,217,79,74
2014,1,634,513,67,62
2014,1,152,28,70,61
2014,1,1,38,68,65
2014,1,513,634,67,62
2014,1,43,90,77,70
2014,1,54,37,72,53
2014,1,29,61,78,73
2014,1,39,828,92,31
2014,1,623,63,71,69
2014,1,560,7,64,63
2014,1,121,584,87,84
2014,1,38,1,68,65
2014,1,15,5,66,49
2014,1,155,1062,76,64
2014,1,588,167,93,77
2014,1,11,469,71,67
2014,1,183,55,69,65
2014,1,109,44,64,54
2014,1,111,104,67,65
2014,1,571,158,62,48
2014,1,469,11,71,67
2014,1,100,224,63,56
2014,1,14,98,91,83
2014,1,55,183,69,65
2014,1,362,34,78,66
2014,1,279,141,64,56
2014,1,63,623,71,69
2014,1,24,92,63,61
2014,1,59,641,75,62
2014,1,217,420,79,74
2014,1,584,121,87,84
2014,1,325,120,59,56
2014,1,90,43,77,70
2014,1,34,362,78,66
2014,1,576,620,74,61
2014,1,28,152,70,61
2014,1,104,111,67,65
2014,1,1062,155,76,64
2014,1,25,170,70,63
2014,1,27,13,82,63
2014,1,331,106,68,56
2014,1,750,255,61,58
2014,1,44,109,64,54
2014,1,126,18,79,58
2014,1,304,56,66,56
2014,1,170,25,70,63
2014,1,120,325,59,56
2014,1,71,26,84,55
2014,1,92,24,63,61
2014,1,627,439,65,61
2014,1,7,560,64,63
2014,1,224,100,63,56
2014,1,620,576,74,61
2014,1,641,59,75,62
2014,1,439,627,65,61
2014,1,255,750,61,58
2014,1,141,279,64,56
2014,1,37,54,72,53
2014,1,56,304,66,56
2014,1,158,571,62,48
2014,1,75,64,71,39
2014,1,74,151,73,39
2014,1,144,461,69,38
2014,1,5,15,66,49
2014,1,828,39,92,31
2014,1,322,1,86,78
2014,1,61,15,86,69
2014,1,13,18,84,59
2014,1,311,43,94,83
2014,1,420,560,80,74
2014,1,2,100,83,57
2014,1,35,634,67,51
2014,1,102,109,64,63
2014,1,49,55,63,62
2014,1,1,322,86,78
2014,1,278,284,71,68
2014,1,39,181,94,65
2014,1,40,106,85,67
2014,1,26,31,80,75
2014,1,269,111,64,51
2014,1,461,480,61,58
2014,1,450,439,85,77
2014,1,43,311,94,83
2014,1,121,304,82,77
2014,1,83,354,85,78
2014,1,354,83,85,78
2014,1,54,255,58,56
2014,1,410,571,76,69
2014,1,560,420,80,74
2014,1,64,325,63,43
2014,1,73,155,71,53
2014,1,432,92,71,67
2014,1,598,166,69,63
2014,1,166,598,69,63
2014,1,15,61,86,69
2014,1,255,54,58,56
2014,1,23,114,70,67
2014,1,181,39,94,65
2014,1,109,102,64,63
2014,1,284,278,71,68
2014,1,55,49,63,62
2014,1,114,23,70,67
2014,1,92,432,71,67
2014,1,362,46,75,73
2014,1,167,59,70,67
2014,1,111,269,64,51
2014,1,59,167,70,67
2014,1,571,410,76,69
2014,1,186,98,72,49
2014,1,636,25,79,63
2014,1,106,40,85,67
2014,1,46,362,75,73
2014,1,151,11,59,51
2014,1,480,461,61,58
2014,1,31,26,80,75
2014,1,439,450,85,77
2014,1,130,404,64,60
2014,1,304,121,82,77
2014,1,16,623,59,44
2014,1,404,130,64,60
2014,1,98,186,72,49
2014,1,229,405,66,63
2014,1,100,2,83,57
2014,1,405,229,66,63
2014,1,11,151,59,51
2014,1,482,1145,73,61
2014,1,18,13,84,59
2014,1,325,64,63,43
2014,1,634,35,67,51
2014,1,155,73,71,53
2014,1,25,636,79,63
2014,1,623,16,59,44
2014,1,1145,482,73,61
2014,1,35,2,83,75
2014,1,102,92,72,69
2014,1,13,64,75,71
2014,1,39,54,71,61
2014,1,40,46,70,58
2014,1,405,636,88,67
2014,1,2,35,83,75
2014,1,167,151,64,58
2014,1,420,322,65,58
2014,1,311,61,74,65
2014,1,73,450,74,55
2014,1,61,311,74,65
2014,1,64,13,75,71
2014,1,92,102,72,69
2014,1,46,40,70,58
2014,1,54,39,71,61
2014,1,83,152,68,49
2014,1,151,167,64,58
2014,1,450,73,74,55
2014,1,322,420,65,58
2014,1,398,556,69,60
2014,1,269,26,51,48
2014,1,636,405,88,67
2014,1,26,269,51,48
2014,1,16,186,56,49
2014,1,121,461,61,59
2014,1,186,16,56,49
2014,1,23,278,67,48
2014,1,556,398,69,60
2014,1,461,121,61,59
2014,1,152,83,68,49
2014,1,278,23,67,48
2014,1,35,102,69,55
2014,1,269,49,72,63
2014,1,49,269,72,63
2014,1,23,73,65,61
2014,1,186,40,61,60
2014,1,40,186,61,60
2014,1,102,35,69,55
2014,1,73,23,65,61
2014,1,85,217,89,78
2014,1,1127,100,88,81
2014,1,100,1127,88,81
2014,1,60,586,80,65
2014,1,518,55,78,66
2014,1,55,518,78,66
2014,1,47,5,77,65
2014,1,63,243,91,71
2014,1,51,98,85,77
2014,1,21,25,87,65
2014,1,98,51,85,77
2014,1,5,47,77,65
2014,1,20,556,66,55
2014,1,112,119,79,66
2014,1,398,32,71,64
2014,1,243,63,91,71
2014,1,22,75,70,58
2014,1,25,21,87,65
2014,1,32,398,71,64
2014,1,556,20,66,55
2014,1,75,22,70,58
2014,1,217,85,89,78
2014,1,152,1145,71,49
2014,1,119,112,79,66
2014,1,384,111,58,53
2014,1,111,384,58,53
2014,1,586,60,80,65
2014,1,1145,152,71,49
2014,1,86,565,96,92
2014,1,461,482,81,69
2014,1,513,16,78,65
2014,1,259,109,66,62
2014,1,16,513,78,65
2014,1,158,281,72,65
2014,1,106,894,71,63
2014,1,482,461,81,69
2014,1,565,86,96,92
2014,1,109,259,66,62
2014,1,224,245,69,65
2014,1,588,141,61,56
2014,1,1107,636,91,75
2014,1,281,158,72,65
2014,1,46,139,63,56
2014,1,486,480,68,54
2014,1,245,224,69,65
2014,1,894,106,71,63
2014,1,139,46,63,56
2014,1,855,348,69,67
2014,1,14,469,59,43
2014,1,636,1107,91,75
2014,1,480,486,68,54
2014,1,348,855,69,67
2014,1,141,588,61,56
2014,1,117,161,64,62
2014,1,161,117,64,62
2014,1,469,14,59,43
2014,1,26,325,77,48
2014,1,15,126,87,85
2014,1,23,54,89,81
2014,1,126,15,87,85
2014,1,54,23,89,81
2014,1,35,454,93,78
2014,1,27,57,87,68
2014,1,82,404,77,53
2014,1,2,65,75,35
2014,1,314,255,61,57
2014,1,94,29,80,75
2014,1,454,35,93,78
2014,1,440,39,71,64
2014,1,39,440,71,64
2014,1,398,186,67,55
2014,1,114,92,60,59
2014,1,29,94,80,75
2014,1,186,398,67,55
2014,1,166,151,73,69
2014,1,151,166,73,69
2014,1,102,132,57,40
2014,1,255,314,61,57
2014,1,7,434,73,53
2014,1,57,27,87,68
2014,1,404,82,77,53
2014,1,92,114,60,59
2014,1,434,7,73,53
2014,1,325,26,77,48
2014,1,65,2,75,35
2014,1,132,102,57,40
2014,1,420,31,79,77
2014,1,16,439,86,67
2014,1,37,450,71,66
2014,1,31,420,79,77
2014,1,83,73,77,75
2014,1,437,49,78,71
2014,1,452,43,80,69
2014,1,45,90,85,77
2014,1,61,432,74,60
2014,1,459,269,70,59
2014,1,13,410,76,59
2014,1,49,437,78,71
2014,1,43,452,80,69
2014,1,269,459,70,59
2014,1,450,37,71,66
2014,1,405,64,68,59
2014,1,64,405,68,59
2014,1,73,83,77,75
2014,1,90,45,85,77
2014,1,60,85,82,71
2014,1,266,461,64,37
2014,1,18,167,58,53
2014,1,40,42,56,49
2014,1,439,16,86,67
2014,1,85,60,82,71
2014,1,410,13,76,59
2014,1,432,61,74,60
2014,1,167,18,58,53
2014,1,42,40,56,49
2014,1,461,266,64,37
2014,1,102,15,79,65
2014,1,27,2,85,77
2014,1,2,27,85,77
2014,1,35,314,80,73
2014,1,186,26,61,45
2014,1,54,7,77,65
2014,1,21,152,77,72
2014,1,536,583,71,66
2014,1,15,102,79,65
2014,1,152,21,77,72
2014,1,314,35,80,73
2014,1,151,94,63,44
2014,1,583,536,71,66
2014,1,7,54,77,65
2014,1,114,82,55,53
2014,1,39,284,66,51
2014,1,26,186,61,45
2014,1,94,151,63,44
2014,1,82,114,55,53
2014,1,284,39,66,51
2014,1,161,673,56,54
2014,1,673,161,56,54
2014,1,16,437,83,63
2014,1,61,322,85,55
2014,1,40,266,78,76
2014,1,266,40,78,76
2014,1,64,45,84,61
2014,1,13,83,77,60
2014,1,437,16,83,63
2014,1,269,37,78,60
2014,1,311,31,85,83
2014,1,279,98,71,63
2014,1,31,311,85,83
2014,1,37,269,78,60
2014,1,83,13,77,60
2014,1,100,22,63,55
2014,1,98,279,71,63
2014,1,22,100,63,55
2014,1,45,64,84,61
2014,1,322,61,85,55
2014,1,18,43,60,57
2014,1,55,109,50,49
2014,1,43,18,60,57
2014,1,109,55,50,49
2014,1,111,47,101,90
2014,1,47,111,101,90
2014,1,486,106,80,67
2014,1,158,86,82,59
2014,1,106,486,80,67
2014,1,120,63,75,64
2014,1,168,1107,86,62
2014,1,588,222,72,56
2014,1,86,158,82,59
2014,1,1107,168,86,62
2014,1,63,120,75,64
2014,1,224,20,54,52
2014,1,20,224,54,52
2014,1,222,588,72,56
2014,1,60,55,73,68
2014,1,100,279,81,73
2014,1,279,100,81,73
2014,1,55,60,73,68
2014,1,120,486,67,65
2014,1,486,120,67,65
2014,1,348,21,75,60
2014,1,588,158,71,64
2014,1,158,588,71,64
2014,1,21,348,75,60
2014,1,151,64,70,64
2014,1,64,151,70,64
2014,1,114,18,82,72
2014,1,186,13,79,68
2014,1,2,61,69,52
2014,1,13,186,79,68
2014,1,18,114,82,72
2014,1,61,2,69,52
2014,1,102,16,73,71
2014,1,40,39,74,69
2014,1,54,311,81,76
2014,1,311,54,81,76
2014,1,35,269,61,59
2014,1,39,40,74,69
2014,1,16,102,73,71
2014,1,269,35,61,59
2014,1,2,64,64,63
2014,1,186,114,62,52
2014,1,64,2,64,63
2014,1,114,186,62,52
2014,1,102,40,75,72
2014,1,40,102,75,72
2014,1,54,35,60,54
2014,1,35,54,60,54
2014,1,20,588,61,57
2014,1,588,20,61,57
2014,1,168,348,98,75
2014,1,486,55,65,59
2014,1,55,486,65,59
2014,1,100,111,67,64
2014,1,348,168,98,75
2014,1,111,100,67,64
2014,1,588,20,89,75
2014,1,20,588,89,75
2014,1,100,486,65,63
2014,1,486,100,65,63
2014,1,168,536,65,57
2014,1,536,168,65,57
2014,1,2,40,74,73
2014,1,40,2,74,73
2014,1,54,186,63,53
2014,1,20,588,81,68
2014,1,186,54,63,53
2014,1,588,20,81,68
2014,1,54,40,60,54
2014,1,40,54,60,54
2015,1,13,908,113,78
2015,1,57,304,95,90
2015,1,509,85,77,50
2015,1,183,46,80,73
2015,1,162,311,93,82
2015,1,15,94,85,50
2015,1,9,802,86,75
2015,1,304,57,95,90
2015,1,513,245,90,56
2015,1,18,132,74,59
2015,1,36,992,84,49
2015,1,311,162,93,82
2015,1,14,354,109,68
2015,1,59,21,81,75
2015,1,641,461,65,49
2015,1,73,16,85,69
2015,1,20,439,95,87
2015,1,30,125,82,39
2015,1,450,1058,92,40
2015,1,269,376,79,51
2015,1,112,337,90,76
2015,1,337,112,90,76
2015,1,266,166,71,54
2015,1,378,117,78,73
2015,1,735,434,83,73
2015,1,151,121,79,58
2015,1,21,59,81,75
2015,1,434,735,83,73
2015,1,46,183,80,73
2015,1,64,32,78,55
2015,1,40,855,85,45
2015,1,104,1016,82,48
2015,1,39,100,81,68
2015,1,551,302,71,59
2015,1,521,482,86,62
2015,1,121,151,79,58
2015,1,439,20,95,87
2015,1,177,7,77,66
2015,1,712,655,74,55
2015,1,82,984,89,42
2015,1,797,23,58,57
2015,1,130,12,74,57
2015,1,908,13,113,78
2015,1,7,177,77,66
2015,1,24,1030,80,40
2015,1,302,551,71,59
2015,1,584,195,85,57
2015,1,598,1127,100,99
2015,1,1127,598,100,99
2015,1,61,1046,80,39
2015,1,100,39,81,68
2015,1,117,378,78,73
2015,1,181,168,77,74
2015,1,132,18,74,59
2015,1,32,64,78,55
2015,1,97,11,60,59
2015,1,16,73,85,69
2015,1,405,74,72,61
2015,1,52,48,68,60
2015,1,168,181,77,74
2015,1,43,144,69,59
2015,1,60,673,73,70
2015,1,281,529,69,67
2015,1,74,405,72,61
2015,1,71,208,80,69
2015,1,155,86,64,46
2015,1,11,97,60,59
2015,1,12,130,74,57
2015,1,144,43,69,59
2015,1,208,71,80,69
2015,1,529,281,69,67
2015,1,2,635,62,31
2015,1,673,60,73,70
2015,1,1139,54,66,53
2015,1,325,862,65,48
2015,1,376,269,79,51
2015,1,354,14,109,68
2015,1,482,521,86,62
2015,1,195,584,85,57
2015,1,802,9,86,75
2015,1,54,1139,66,53
2015,1,245,513,90,56
2015,1,461,641,65,49
2015,1,23,797,58,57
2015,1,166,266,71,54
2015,1,48,52,68,60
2015,1,855,40,85,45
2015,1,96,224,61,48
2015,1,224,96,61,48
2015,1,86,155,64,46
2015,1,141,6,65,52
2015,1,94,15,85,50
2015,1,655,712,74,55
2015,1,1016,104,82,48
2015,1,862,325,65,48
2015,1,992,36,84,49
2015,1,6,141,65,52
2015,1,17,65,40,37
2015,1,984,82,89,42
2015,1,1046,61,80,39
2015,1,1058,450,92,40
2015,1,65,17,40,37
2015,1,125,30,82,39
2015,1,85,509,77,50
2015,1,1030,24,80,40
2015,1,635,2,62,31
2015,1,28,410,77,68
2015,1,794,106,93,82
2015,1,324,170,83,66
2015,1,25,10,76,68
2015,1,106,794,93,82
2015,1,1127,195,74,62
2015,1,158,548,76,56
2015,1,598,584,72,65
2015,1,4,62,77,70
2015,1,111,440,81,66
2015,1,398,420,64,60
2015,1,62,4,77,70
2015,1,195,1127,74,62
2015,1,548,158,76,56
2015,1,799,373,57,52
2015,1,584,598,72,65
2015,1,636,93,64,52
2015,1,420,398,64,60
2015,1,440,111,81,66
2015,1,410,28,77,68
2015,1,170,324,83,66
2015,1,93,636,64,52
2015,1,10,25,76,68
2015,1,373,799,57,52
2015,1,31,85,103,59
2015,1,229,469,78,70
2015,1,2,119,89,45
2015,1,302,52,76,71
2015,1,13,459,84,71
2015,1,469,229,78,70
2015,1,432,635,80,61
2015,1,120,984,93,59
2015,1,63,1145,97,79
2015,1,459,13,84,71
2015,1,259,497,71,65
2015,1,269,291,67,39
2015,1,1145,63,97,79
2015,1,480,348,68,50
2015,1,121,64,86,68
2015,1,64,121,86,68
2015,1,450,828,70,53
2015,1,167,56,67,59
2015,1,52,302,76,71
2015,1,529,40,71,52
2015,1,40,529,71,52
2015,1,5,509,83,56
2015,1,56,167,67,59
2015,1,635,432,80,61
2015,1,497,259,71,65
2015,1,82,245,65,47
2015,1,26,1030,63,56
2015,1,439,124,71,62
2015,1,1030,26,63,56
2015,1,98,337,56,41
2015,1,48,222,63,60
2015,1,85,31,103,59
2015,1,560,437,63,47
2015,1,583,314,58,57
2015,1,509,5,83,56
2015,1,348,480,68,50
2015,1,124,439,71,62
2015,1,245,82,65,47
2015,1,11,152,59,57
2015,1,854,219,51,50
2015,1,152,11,59,57
2015,1,750,1026,64,55
2015,1,291,269,67,39
2015,1,984,120,93,59
2015,1,222,48,63,60
2015,1,219,854,51,50
2015,1,1026,750,64,55
2015,1,314,583,58,57
2015,1,828,450,70,53
2015,1,437,560,63,47
2015,1,119,2,89,45
2015,1,337,98,56,41
2015,1,36,186,69,67
2015,1,45,486,72,56
2015,1,39,655,88,39
2015,1,3,55,77,74
2015,1,186,36,69,67
2015,1,384,144,81,75
2015,1,102,258,77,53
2015,1,60,715,87,62
2015,1,311,518,81,58
2015,1,44,482,83,64
2015,1,144,384,81,75
2015,1,513,94,87,56
2015,1,687,6,81,54
2015,1,20,139,84,76
2015,1,376,86,74,71
2015,1,195,598,56,49
2015,1,86,376,74,71
2015,1,362,620,74,64
2015,1,139,20,84,76
2015,1,55,3,77,74
2015,1,486,45,72,56
2015,1,620,362,74,64
2015,1,482,44,83,64
2015,1,518,311,81,58
2015,1,420,125,66,45
2015,1,784,454,61,55
2015,1,598,195,56,49
2015,1,855,908,61,45
2015,1,454,784,61,55
2015,1,6,687,81,54
2015,1,862,23,52,49
2015,1,94,513,87,56
2015,1,279,19,68,59
2015,1,19,279,68,59
2015,1,23,862,52,49
2015,1,715,60,87,62
2015,1,258,102,77,53
2015,1,125,420,66,45
2015,1,655,39,88,39
2015,1,908,855,61,45
2015,1,1,304,97,74
2015,1,49,35,81,71
2015,1,40,43,72,40
2015,1,61,623,69,65
2015,1,83,93,79,77
2015,1,378,132,86,73
2015,1,304,1,97,74
2015,1,132,378,86,73
2015,1,93,83,79,77
2015,1,35,49,81,71
2015,1,325,735,90,59
2015,1,497,111,76,73
2015,1,22,166,83,71
2015,1,92,38,74,63
2015,1,158,155,63,57
2015,1,623,61,69,65
2015,1,548,679,84,72
2015,1,46,556,80,70
2015,1,266,37,71,56
2015,1,111,497,76,73
2015,1,57,576,91,62
2015,1,168,571,68,49
2015,1,155,158,63,57
2015,1,556,46,80,70
2015,1,38,92,74,63
2015,1,284,243,69,56
2015,1,1127,584,62,54
2015,1,439,440,77,68
2015,1,679,548,84,72
2015,1,151,75,53,49
2015,1,166,22,83,71
2015,1,170,59,72,67
2015,1,529,9,74,68
2015,1,440,439,77,68
2015,1,75,151,53,49
2015,1,100,4,76,54
2015,1,58,119,70,48
2015,1,735,325,90,59
2015,1,9,529,74,68
2015,1,551,106,69,64
2015,1,576,57,91,62
2015,1,119,58,70,48
2015,1,243,284,69,56
2015,1,59,170,72,67
2015,1,584,1127,62,54
2015,1,37,266,71,56
2015,1,799,52,58,52
2015,1,43,40,72,40
2015,1,106,551,69,64
2015,1,52,799,58,52
2015,1,571,168,68,49
2015,1,4,100,76,54
2015,1,45,23,94,42
2015,1,2,586,84,60
2015,1,509,222,83,66
2015,1,63,71,83,53
2015,1,20,278,73,70
2015,1,376,916,82,60
2015,1,404,162,82,71
2015,1,635,356,68,55
2015,1,98,28,78,64
2015,1,166,229,86,65
